N,종목명,현재가,전일비,등락률,액면가,거래량,시가총액,ROE,ROA
1424.0,KBSTAR 글로벌메타버스Moorgate,6825.0,135.0,-1.94%,0.0,517.0,123.0
1425.0,신한 인버스 Russell 2000 ETN,12260.0,65.0,+0.53%,0.0,130.0,123.0
1426.0,메리츠 인버스 구리 선물 ETN(H),12235.0,95.0,+0.78%,0.0,4.0,122.0
1427.0,ACE 일본Nikkei225(H),17470.0,190.0,-1.08%,0.0,16.0,122.0
1428.0,삼성 인버스 은 선물 ETN(H),12190.0,75.0,+0.62%,0.0,140.0,122.0
1429.0,KODEX 미국S&P산업재(합성),21230.0,165.0,-0.77%,0.0,95.0,122.0
1430.0,삼성 인버스 구리 선물 ETN(H),12185.0,55.0,+0.45%,0.0,326.0,122.0
1431.0,FOCUS ESG리더스,8690.0,135.0,-1.53%,0.0,6.0,122.0
1432.0,한진칼우,22450.0,100.0,-0.44%,2500.0,952.0,120.0
1433.0,메리츠 대표 농산물 선물 ETN(H),12040.0,45.0,+0.38%,0.0,82.0,120.0
1434.0,메리츠 인버스 미국채10년 ETN(H),12030.0,10.0,-0.08%,0.0,7.0,120.0
1435.0,메리츠 인버스 은 선물 ETN(H),12030.0,0.0,0.00%,0.0,0.0,120.0
1436.0,TIGER KRX2차전지K-뉴딜레버리지,5945.0,175.0,-2.86%,0.0,63476.0,119.0
1437.0,TIMEFOLIO 탄소중립액티브,7900.0,75.0,-0.94%,0.0,12068.0,118.0
1438.0,신한 인버스 옥수수 선물 ETN(H),5905.0,15.0,+0.25%,0.0,251.0,118.0
1439.0,삼성 인버스 나스닥 100 ETN(H),11730.0,130.0,+1.12%,0.0,626.0,117.0
1440.0,TIGER 일본TOPIX헬스케어(합성),11720.0,135.0,-1.14%,0.0,37.0,117.0
1441.0,메리츠 인버스 미국채30년 ETN(H),11640.0,35.0,-0.30%,0.0,23.0,116.0
1442.0,ARIRANG ESG성장주액티브,6650.0,140.0,-2.06%,0.0,651.0,116.0
1443.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),11600.0,0.0,0.00%,0.0,0.0,116.0
1444.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),11540.0,25.0,+0.22%,0.0,1147.0,115.0
1445.0,KODEX 최소변동성,9565.0,70.0,-0.73%,0.0,1.0,115.0
1446.0,메리츠 S&P 유럽탄소배출권 선물 ETN,11450.0,15.0,-0.13%,0.0,4.0,114.0
1447.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,11420.0,15.0,+0.13%,0.0,311.0,114.0
1448.0,TRUE 금 선물 ETN,11380.0,35.0,+0.31%,0.0,2.0,114.0
1449.0,신한 인버스 은 선물 ETN(H),5675.0,95.0,+1.70%,0.0,439.0,114.0
1450.0,메리츠 인버스 국채10년 ETN,11315.0,85.0,+0.76%,0.0,81.0,113.0
1451.0,ARIRANG 고배당주채권혼합,10240.0,30.0,-0.29%,0.0,2300.0,113.0
1452.0,삼성 레버리지 구리 선물 ETN(H),11255.0,190.0,-1.66%,0.0,1330.0,113.0
1453.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),11255.0,0.0,0.00%,0.0,1.0,113.0
1454.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),11250.0,20.0,-0.18%,0.0,1.0,112.0
1455.0,QV 레버리지 구리 선물 ETN(H),11230.0,0.0,0.00%,0.0,0.0,112.0
1456.0,VITA MZ소비액티브,6600.0,170.0,-2.51%,0.0,94231.0,112.0
1457.0,SOL 차이나태양광CSI(합성),9340.0,10.0,-0.11%,0.0,16979.0,112.0
1458.0,메리츠 레버리지 구리 선물 ETN(H),11200.0,220.0,-1.93%,0.0,5.0,112.0
1459.0,TIGER 배당성장,14345.0,300.0,-2.05%,0.0,1261.0,112.0
1460.0,KOSEF 코스피100,21480.0,295.0,-1.35%,0.0,105.0,112.0
1461.0,하나 인버스 2X 콩 선물 ETN(H),11165.0,160.0,-1.41%,0.0,2932.0,112.0
1462.0,TIGER K게임,7685.0,365.0,-4.53%,0.0,20671.0,111.0
1463.0,KB 인버스 2X 금 선물 ETN(H),22285.0,0.0,0.00%,0.0,0.0,111.0
1464.0,하나 레버리지 구리 선물 ETN(H),11140.0,0.0,0.00%,0.0,0.0,111.0
1465.0,삼양사우,30000.0,750.0,-2.44%,5000.0,315.0,111.0
1466.0,ARIRANG iSelect우주항공&UAM,8200.0,495.0,-5.69%,0.0,77048.0,111.0
1467.0,KODEX 구리선물(H),6125.0,30.0,-0.49%,0.0,861.0,110.0
1468.0,KOSEF 미국달러선물인버스,8320.0,35.0,-0.42%,0.0,6937.0,110.0
1469.0,TIGER 로우볼,10530.0,105.0,-0.99%,0.0,20.0,110.0
1470.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2720.0,55.0,+2.06%,0.0,32542.0,109.0
1471.0,SK증권우,2775.0,85.0,-2.97%,500.0,5293.0,109.0
1472.0,대신 인버스 알루미늄 선물 ETN(H),10820.0,265.0,-2.39%,0.0,142.0,108.0
1473.0,TRUE S&P500 양매도 4% OTM ETN(H),10790.0,0.0,0.00%,0.0,0.0,108.0
1474.0,TIGER LG그룹+펀더멘털,7925.0,165.0,-2.04%,0.0,2225.0,108.0
1475.0,삼성 블룸버그 WTI원유 선물 ETN,10770.0,170.0,-1.55%,0.0,39.0,108.0
1476.0,TIMEFOLIO Korea플러스배당액티브,9445.0,10.0,-0.11%,0.0,1343.0,108.0
1477.0,TRUE 블룸버그 WTI원유 선물 ETN,10765.0,180.0,-1.64%,0.0,21248.0,108.0
1478.0,삼성 인버스 2X 금 선물 ETN(H),10730.0,25.0,+0.23%,0.0,12065.0,107.0
1479.0,삼성 인버스 금 선물 ETN(H),10710.0,15.0,-0.14%,0.0,26.0,107.0
1480.0,TIGER 글로벌사이버보안INDXX,9890.0,120.0,-1.20%,0.0,1268.0,107.0
1481.0,KOSEF Fn중소형,17775.0,600.0,-3.27%,0.0,29560.0,107.0
1482.0,KOSEF 고배당,7610.0,35.0,-0.46%,0.0,5395.0,107.0
1483.0,QV 레버리지 은 선물 ETN(H),10610.0,0.0,0.00%,0.0,0.0,106.0
1484.0,신한 인버스 2X Russell 2000 ETN,10520.0,270.0,+2.63%,0.0,840.0,105.0
1485.0,KBSTAR 국채선물10년,47585.0,530.0,-1.10%,0.0,290.0,105.0
1486.0,넥센우,2895.0,25.0,+0.87%,500.0,1104.0,104.0
1487.0,KBSTAR 미국고정배당우선증권ICE TR,10375.0,105.0,-1.00%,0.0,2681.0,104.0
1488.0,WOORI AI ESG액티브,7405.0,0.0,0.00%,0.0,13.0,104.0
1489.0,하나 인버스 2X 옥수수 선물 ETN(H),10350.0,25.0,-0.24%,0.0,5940.0,104.0
1490.0,KODEX TDF2030액티브,9855.0,80.0,-0.81%,0.0,2936.0,103.0
1491.0,에셋플러스 글로벌대장장이액티브,10105.0,110.0,-1.08%,0.0,93083.0,103.0
1492.0,메리츠 레버리지 은 선물 ETN(H),10295.0,330.0,-3.11%,0.0,24.0,103.0
1493.0,TIGER MSCI KOREA ESG유니버설,8540.0,55.0,-0.64%,0.0,1.0,102.0
1494.0,삼성 인버스 China A50 선물 ETN(H),10210.0,110.0,+1.09%,0.0,1360.0,102.0
1495.0,미래에셋 인버스 에너지화학 Core5 ETN,5055.0,145.0,+2.95%,0.0,2292.0,101.0
1496.0,KODEX TDF2050액티브,10045.0,55.0,-0.54%,0.0,9044.0,100.0
1497.0,TIGER 미국달러선물인버스2X,5905.0,65.0,-1.09%,0.0,23776.0,100.0
1498.0,KODEX 미국스마트모빌리티S&P,6260.0,60.0,-0.95%,0.0,3478.0,100.0
1499.0,메리츠 인버스 천연가스 선물 ETN(H),9980.0,150.0,+1.53%,0.0,41153.0,100.0
1500.0,미래에셋 인버스 천연가스 선물 ETN(H),9950.0,125.0,+1.27%,0.0,5114.0,100.0
1501.0,에셋플러스 코리아플랫폼액티브,5230.0,145.0,-2.70%,0.0,144060.0,99.0
1502.0,SOL 국고채3년,99040.0,575.0,+0.58%,0.0,9.0,99.0
1503.0,KOSEF 물가채KIS,99000.0,475.0,-0.48%,0.0,133.0,99.0
1504.0,TIGER 일본TOPIX(합성 H),15470.0,210.0,-1.34%,0.0,4.0,99.0
1505.0,TIMEFOLIO 미국S&P500액티브,9900.0,60.0,-0.60%,0.0,247.0,99.0
1506.0,대신 알루미늄 선물 ETN(H),9860.0,280.0,+2.92%,0.0,1550.0,99.0
1507.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),9835.0,275.0,-2.72%,0.0,3377.0,98.0
1508.0,KOSEF 코스닥150,4615.0,110.0,-2.33%,0.0,41875.0,98.0
1509.0,TIMEFOLIO 미국나스닥100액티브,9770.0,0.0,0.00%,0.0,6.0,98.0
1510.0,태영건설우,7500.0,200.0,-2.60%,500.0,2622.0,98.0
1511.0,ACE 글로벌브랜드TOP10블룸버그,9750.0,35.0,-0.36%,0.0,415900.0,98.0
1512.0,TIGER 은행,5710.0,20.0,-0.35%,0.0,6206.0,97.0
1513.0,ARIRANG 국채선물10년,48355.0,460.0,-0.94%,0.0,1174.0,97.0
1514.0,신한 인버스 2X 미국달러 선물 ETN,4835.0,45.0,-0.92%,0.0,3323.0,97.0
1515.0,SOL 국고채10년,96395.0,680.0,-0.70%,0.0,739.0,96.0
1516.0,ACE 일본TOPIX레버리지(H),19270.0,290.0,-1.48%,0.0,163.0,96.0
1517.0,KB KRX ESG Eco ETN,9635.0,75.0,+0.78%,0.0,2.0,96.0
1518.0,SOL 차이나육성산업액티브(합성),7410.0,105.0,+1.44%,0.0,2932.0,96.0
1519.0,ACE 미국달러단기채권액티브,10635.0,55.0,+0.52%,0.0,168060.0,96.0
1520.0,파워 코스피100,21725.0,120.0,-0.55%,0.0,52.0,96.0
1521.0,ACE 골드선물 레버리지(합성 H),13630.0,130.0,-0.94%,0.0,9295.0,95.0
1522.0,신한 레버리지 Russell 2000 ETN,9540.0,60.0,-0.62%,0.0,26.0,95.0
1523.0,KB 인버스 KOSDAQ150 선물 ETN,13615.0,205.0,+1.53%,0.0,502.0,95.0
1524.0,신한 인버스 2X S&P500 선물 ETN,4725.0,120.0,+2.61%,0.0,8723.0,94.0
1525.0,KOSEF 국고채10년레버리지,94360.0,1410.0,-1.47%,0.0,971.0,94.0
1526.0,TRUE 구리 선물 ETN,9435.0,10.0,-0.11%,0.0,1.0,94.0
1527.0,KODEX 콩선물(H),13460.0,40.0,+0.30%,0.0,1190.0,94.0
1528.0,KBSTAR 차이나HSCEI(H),6700.0,90.0,-1.33%,0.0,16980.0,94.0
1529.0,KB 인버스 KOSPI 200 선물 ETN,13355.0,145.0,+1.10%,0.0,392.0,93.0
1530.0,HANARO 고배당,9755.0,75.0,-0.76%,0.0,2029.0,93.0
1531.0,SOL KRX300,13215.0,5.0,-0.04%,0.0,2.0,92.0
1532.0,DB하이텍1우,81900.0,4200.0,-4.88%,5000.0,1690.0,92.0
1533.0,KODEX KRX300레버리지,9190.0,300.0,-3.16%,0.0,2130.0,92.0
1534.0,ACE 멕시코MSCI(합성),11485.0,50.0,-0.43%,0.0,25.0,92.0
1535.0,KODEX Fn K-뉴딜디지털플러스,7655.0,150.0,-1.92%,0.0,51.0,92.0
1536.0,삼성 금 선물 ETN(H),9140.0,40.0,+0.44%,0.0,56.0,91.0
1537.0,미래에셋 천연가스 선물 ETN(H),9135.0,65.0,-0.71%,0.0,15470.0,91.0
1538.0,메리츠 천연가스 선물 ETN(H),9125.0,125.0,-1.35%,0.0,69995.0,91.0
1539.0,메리츠 금 선물 ETN(H),9125.0,15.0,+0.16%,0.0,29.0,91.0
1540.0,QV iSelect-WG 그린에너지 ESG ETN,9105.0,0.0,0.00%,0.0,0.0,91.0
1541.0,대신 인버스 밀 선물 ETN(H),9090.0,155.0,+1.73%,0.0,695.0,91.0
1542.0,KODEX 일본TOPIX100,15130.0,160.0,-1.05%,0.0,114.0,91.0
1543.0,신한 FnGuide 메타버스 ETN,4515.0,245.0,-5.15%,0.0,183.0,90.0
1544.0,신한 인버스 다우존스지수 선물 ETN(H),4505.0,35.0,+0.78%,0.0,1000.0,90.0
1545.0,ACE 중국본토CSI300레버리지(합성),3730.0,10.0,+0.27%,0.0,7187.0,90.0
1546.0,메리츠 국채10년 ETN,8940.0,65.0,-0.72%,0.0,633.0,89.0
1547.0,KODEX 200동일가중,8930.0,230.0,-2.51%,0.0,173.0,89.0
1548.0,TRUE 플래티넘 선물 ETN,8880.0,120.0,-1.33%,0.0,14062.0,89.0
1549.0,KODEX KTOP30,14785.0,220.0,-1.47%,0.0,66.0,89.0
1550.0,대신 S&P WTI원유 선물 ETN,8845.0,0.0,0.00%,0.0,0.0,88.0
1551.0,TRUE 은 선물 ETN,8830.0,0.0,0.00%,0.0,0.0,88.0
1552.0,TIGER 미국달러선물레버리지,14705.0,110.0,+0.75%,0.0,1885.0,88.0
1553.0,ARIRANG 200선물레버리지,21740.0,705.0,-3.14%,0.0,841.0,87.0
1554.0,대상홀딩스우,9500.0,310.0,-3.16%,1000.0,21599.0,87.0
1555.0,KOSEF 200선물인버스2X,3835.0,125.0,+3.37%,0.0,80316.0,87.0
1556.0,KBSTAR KRX300,13330.0,190.0,-1.41%,0.0,117.0,87.0
1557.0,KODEX TSE일본리츠(H),12310.0,185.0,-1.48%,0.0,523.0,86.0
1558.0,삼성 KRX 리츠 TOP10 월배당 ETN,8595.0,315.0,-3.54%,0.0,1062.0,86.0
1559.0,대덕1우,7070.0,280.0,-3.81%,500.0,2140.0,86.0
1560.0,삼성 레버리지 항셍테크 ETN(H),1420.0,70.0,-4.70%,0.0,201890.0,85.0
1561.0,KB 레버리지 나스닥 100 ETN,8500.0,160.0,-1.85%,0.0,2467.0,85.0
1562.0,KB S&P 유럽탄소배출권 선물 ETN(H),8490.0,0.0,0.00%,0.0,0.0,85.0
1563.0,ACE 싱가포르리츠,12095.0,100.0,-0.82%,0.0,277.0,85.0
1564.0,메리츠 미국채30년 ETN(H),8465.0,10.0,+0.12%,0.0,224.0,85.0
1565.0,대신 2X 알루미늄 선물 ETN(H),8400.0,350.0,+4.35%,0.0,22459.0,84.0
1566.0,덕성우,6020.0,390.0,-6.08%,500.0,48893.0,84.0
1567.0,마이다스 KoreaStock액티브,15875.0,195.0,-1.21%,0.0,36.0,83.0
1568.0,HANARO 탄소효율그린뉴딜,6940.0,115.0,-1.63%,0.0,233.0,83.0
1569.0,ACE 미국IT인터넷S&P(합성 H),10360.0,180.0,-1.71%,0.0,224.0,83.0
1570.0,메리츠 미국채10년 ETN(H),8285.0,10.0,+0.12%,0.0,631.0,83.0
1571.0,일양약품우,18600.0,1100.0,-5.58%,2500.0,809.0,83.0
1572.0,ARIRANG 단기채권액티브,105975.0,55.0,+0.05%,0.0,1282.0,83.0
1573.0,남선알미우,26800.0,6150.0,+29.78%,500.0,74701.0,83.0
1574.0,삼성 코스피 양매도 5% OTM ETN,8250.0,0.0,0.00%,0.0,0.0,82.0
1575.0,SOL 한국형글로벌반도체액티브,8245.0,35.0,-0.42%,0.0,1694.0,82.0
1576.0,코오롱글로벌우,26350.0,1250.0,-4.53%,5000.0,1713.0,82.0
1577.0,HANARO Fn K-반도체,7160.0,75.0,-1.04%,0.0,22569.0,82.0
1578.0,메리츠 CSI 300 ETN,8220.0,0.0,0.00%,0.0,0.0,82.0
1579.0,삼성 알루미늄 선물 ETN,8190.0,260.0,+3.28%,0.0,27.0,82.0
1580.0,KBSTAR 글로벌농업경제MV,10200.0,100.0,+0.99%,0.0,527.0,82.0
1581.0,SOL 한국형글로벌전기차&2차전지액티브,9050.0,80.0,-0.88%,0.0,57716.0,81.0
1582.0,ACE 미국S&P500채권혼합액티브,10170.0,5.0,-0.05%,0.0,541.0,81.0
1583.0,ACE 중장기국공채액티브,92425.0,415.0,-0.45%,0.0,27.0,81.0
1584.0,KODEX MSCI Korea,13540.0,130.0,-0.95%,0.0,7.0,81.0
1585.0,KB 레버리지 금 선물 ETN(H),16205.0,55.0,-0.34%,0.0,6.0,81.0
1586.0,TIGER 미국나스닥넥스트100,10125.0,25.0,-0.25%,0.0,87.0,81.0
1587.0,크라운제과우,10450.0,100.0,-0.95%,200.0,4146.0,81.0
1588.0,ACE 미국나스닥100채권혼합액티브,10085.0,20.0,+0.20%,0.0,715.0,81.0
1589.0,KOSEF 200선물레버리지,10725.0,350.0,-3.16%,0.0,2078.0,80.0
1590.0,SOL 한국형글로벌플랫폼&메타버스액티브,8925.0,40.0,-0.45%,0.0,567.0,80.0
1591.0,KODEX 혁신기술테마액티브,10030.0,205.0,-2.00%,0.0,4162.0,80.0
1592.0,KOSEF KRX100,4455.0,65.0,-1.44%,0.0,151.0,80.0
1593.0,TIGER S&P글로벌인프라(합성),11455.0,135.0,-1.16%,0.0,217.0,80.0
1594.0,성신양회우,10750.0,500.0,-4.44%,5000.0,12587.0,79.0
1595.0,ACE 미국스팩&IPO INDXX,6570.0,30.0,+0.46%,0.0,7.0,79.0
1596.0,TRUE FnGuide IoT ETN,7880.0,45.0,-0.57%,0.0,2.0,79.0
1597.0,신한 인버스 2X 10년 국채선물 ETN,11225.0,155.0,+1.40%,0.0,3.0,79.0
1598.0,메리츠 레버리지 국채10년 ETN,7840.0,95.0,-1.20%,0.0,1285.0,78.0
1599.0,신한 인버스 달러인덱스 선물 ETN(H),7830.0,0.0,0.00%,0.0,359.0,78.0
1600.0,메리츠 구리 선물 ETN(H),7805.0,35.0,-0.45%,0.0,1.0,78.0
1601.0,TREX 펀더멘탈 200,31205.0,420.0,-1.33%,0.0,1.0,78.0
1602.0,삼성 구리 선물 ETN(H),7790.0,10.0,+0.13%,0.0,105.0,78.0
1603.0,ARIRANG KRX300,12975.0,205.0,-1.56%,0.0,20.0,78.0
1604.0,에셋플러스 코리아대장장이액티브,8630.0,90.0,-1.03%,0.0,81012.0,78.0
1605.0,HANARO 미국S&P500,9700.0,80.0,-0.82%,0.0,62.0,78.0
1606.0,ACE 코스피,22120.0,400.0,-1.78%,0.0,125.0,77.0
1607.0,ACE 스마트밸류,10995.0,100.0,-0.90%,0.0,20.0,77.0
1608.0,KB FnGuide 언택트 ETN,7690.0,110.0,-1.41%,0.0,7.0,77.0
1609.0,삼성 나스닥 100 ETN(H),7680.0,75.0,-0.97%,0.0,780.0,77.0
1610.0,메리츠 은 선물 ETN(H),7675.0,0.0,0.00%,0.0,0.0,77.0
1611.0,SK네트웍스우,67400.0,4600.0,+7.32%,2500.0,12958.0,77.0
1612.0,KBSTAR 중국MSCI China(H),7275.0,15.0,+0.21%,0.0,994.0,76.0
1613.0,삼성 KRX 2차전지 K-뉴딜 ETN,7630.0,135.0,-1.74%,0.0,7.0,76.0
1614.0,TRUE 레버리지 유로스탁스50 ETN(H) B,7630.0,140.0,-1.80%,0.0,2374.0,76.0
1615.0,TIGER 유로스탁스레버리지(합성 H),5820.0,100.0,-1.69%,0.0,1348.0,76.0
1616.0,HANARO Fn5G산업,10080.0,185.0,-1.80%,0.0,47.0,76.0
1617.0,히어로즈 TDF2030액티브,10075.0,30.0,-0.30%,0.0,1144.0,76.0
1618.0,ARIRANG 글로벌D램반도체iSelect,10050.0,10.0,-0.10%,0.0,6543.0,75.0
1619.0,삼성 은 선물 ETN(H),7530.0,90.0,-1.18%,0.0,111.0,75.0
1620.0,히어로즈 TDF2040액티브,10015.0,45.0,-0.45%,0.0,3.0,75.0
1621.0,KBSTAR 중장기국공채액티브,96185.0,260.0,-0.27%,0.0,13.0,75.0
1622.0,히어로즈 TDF2050액티브,9995.0,40.0,-0.40%,0.0,511.0,75.0
1623.0,한양증권우,14250.0,800.0,-5.32%,5000.0,1585.0,75.0
1624.0,ACE 밸류대형,7480.0,105.0,-1.38%,0.0,25.0,75.0
1625.0,KBSTAR 글로벌수소경제Indxx,8780.0,150.0,-1.68%,0.0,5557.0,75.0
1626.0,KODEX TDF2040액티브,9950.0,85.0,-0.85%,0.0,1144.0,75.0
1627.0,TIGER 코스닥150바이오테크,6430.0,45.0,-0.69%,0.0,7612.0,75.0
1628.0,TIGER 우선주,9810.0,120.0,-1.21%,0.0,1572.0,75.0
1629.0,삼성 FnGuide 웹 3.0 ETN,7450.0,245.0,-3.18%,0.0,237.0,74.0
1630.0,하나 KRX300 ETN,7405.0,90.0,-1.20%,0.0,54.0,74.0
1631.0,KB 레버리지 KRX 리츠 TOP 10 ETN,7345.0,540.0,-6.85%,0.0,13.0,73.0
1632.0,HANARO 글로벌워터MSCI(합성),9125.0,85.0,-0.92%,0.0,35.0,73.0
1633.0,TREX 200,29075.0,435.0,-1.47%,0.0,30.0,73.0
1634.0,ACE 삼성그룹동일가중,14535.0,140.0,-0.95%,0.0,120.0,73.0
1635.0,KODEX 미국채울트라30년선물인버스(H),10380.0,15.0,-0.14%,0.0,4731.0,73.0
1636.0,TRUE 인버스 2X 유로스탁스50 ETN(H),3630.0,70.0,+1.97%,0.0,182616.0,73.0
1637.0,ACE 중국과창판STAR50,7250.0,35.0,+0.49%,0.0,627.0,72.0
1638.0,KOSEF 미국ETF산업STOXX,9650.0,70.0,-0.72%,0.0,129.0,72.0
1639.0,HANARO Fn친환경에너지,8005.0,280.0,-3.38%,0.0,805.0,72.0
1640.0,ARIRANG 선진국MSCI(합성 H),8570.0,65.0,-0.75%,0.0,4357.0,72.0
1641.0,신한 인버스 2X 금 선물 ETN,7180.0,75.0,+1.06%,0.0,12117.0,72.0
1642.0,TRUE 베트남 VN30 선물 ETN(H),7180.0,55.0,+0.77%,0.0,10.0,72.0
1643.0,ACE 일본TOPIX인버스(합성 H),4200.0,75.0,+1.82%,0.0,10765.0,71.0
1644.0,KOSEF 블루칩,7120.0,135.0,-1.86%,0.0,258.0,71.0
1645.0,계양전기우,5070.0,0.0,0.00%,500.0,7622.0,71.0
1646.0,KOSEF 차이나A50커넥트MSCI,9430.0,0.0,0.00%,0.0,0.0,71.0
1647.0,WOORI 미국S&P500,9425.0,30.0,-0.32%,0.0,36.0,71.0
1648.0,노루페인트우,15250.0,800.0,-4.98%,500.0,963.0,71.0
1649.0,메리츠 레버리지 미국채30년 ETN(H),7010.0,5.0,+0.07%,0.0,5902.0,70.0
1650.0,KODEX 모멘텀Plus,8735.0,220.0,-2.46%,0.0,770.0,70.0
1651.0,동원시스템즈우,26400.0,1600.0,-5.71%,5000.0,600.0,70.0
1652.0,금강공업우,11800.0,100.0,-0.84%,1000.0,982.0,70.0
1653.0,KBSTAR KQ고배당,10685.0,230.0,-2.11%,0.0,1261.0,69.0
1654.0,TIGER 경기방어채권혼합,8650.0,30.0,-0.35%,0.0,1342.0,69.0
1655.0,하나 코스닥150 선물 ETN,6890.0,15.0,-0.22%,0.0,2.0,69.0
1656.0,SOL KRX기후변화솔루션,8610.0,5.0,-0.06%,0.0,15.0,69.0
1657.0,HANARO Fn K-푸드,8590.0,160.0,-1.83%,0.0,2302.0,69.0
1658.0,KBSTAR 글로벌원자력iSelect,9100.0,540.0,-5.60%,0.0,612.0,68.0
1659.0,TIGER 금은선물(H),8515.0,65.0,-0.76%,0.0,689.0,68.0
1660.0,KBSTAR KRX300미국달러선물혼합,13590.0,155.0,-1.13%,0.0,7.0,68.0
1661.0,KOSEF 코스닥150선물인버스,10605.0,205.0,+1.97%,0.0,11033.0,68.0
1662.0,ARIRANG 글로벌MSCI(합성 H),13215.0,35.0,-0.26%,0.0,183.0,67.0
1663.0,메리츠 국채30년 ETN,6735.0,75.0,-1.10%,0.0,19961.0,67.0
1664.0,메리츠 레버리지 미국채10년 ETN(H),6710.0,0.0,0.00%,0.0,13553.0,67.0
1665.0,KBSTAR 주식혼합,33540.0,385.0,-1.13%,0.0,5.0,67.0
1666.0,TRUE 인버스 나스닥 100 ETN,6705.0,110.0,+1.67%,0.0,7370.0,67.0
1667.0,코리아써키트2우B,8550.0,30.0,-0.35%,500.0,486.0,67.0
1668.0,마이다스 200커버드콜5%OTM,11125.0,125.0,-1.11%,0.0,4.0,67.0
1669.0,메리츠 STAR 50 ETN,6670.0,0.0,0.00%,0.0,0.0,67.0
1670.0,KODEX MSCI밸류,9525.0,0.0,0.00%,0.0,0.0,67.0
1671.0,ARIRANG 신흥국MSCI인버스(합성 H),12820.0,85.0,+0.67%,0.0,564.0,67.0
1672.0,TIMEFOLIO K컬처액티브,5550.0,140.0,-2.46%,0.0,5006.0,67.0
1673.0,MASTER 테크미디어텔레콤액티브,7005.0,80.0,-1.13%,0.0,930.0,67.0
1674.0,ACE 레버리지,4750.0,150.0,-3.06%,0.0,4328.0,66.0
1675.0,HANARO KAP초장기국고채,34555.0,1035.0,-2.91%,0.0,1907.0,66.0
1676.0,KODEX 밸류Plus,7350.0,125.0,-1.67%,0.0,516.0,66.0
1677.0,HANARO 글로벌백신치료제MSCI,10150.0,40.0,+0.40%,0.0,100.0,66.0
1678.0,JW중외제약2우B,63700.0,1200.0,-1.85%,2500.0,22.0,66.0
1679.0,TIGER 이머징마켓MSCI레버리지(합성 H),5750.0,35.0,-0.61%,0.0,90.0,66.0
1680.0,히어로즈 글로벌리츠이지스액티브,8740.0,70.0,-0.79%,0.0,12650.0,66.0
1681.0,ARIRANG 심천차이넥스트(합성),10915.0,390.0,+3.71%,0.0,181.0,65.0
1682.0,TRUE 인버스 유로스탁스50 ETN(H) B,6515.0,50.0,+0.77%,0.0,4893.0,65.0
1683.0,ARIRANG S&P글로벌인프라,13025.0,230.0,-1.74%,0.0,840.0,65.0
1684.0,HANARO KRX300,13020.0,0.0,0.00%,0.0,0.0,65.0
1685.0,TRUE 코스닥 150 ETN,6495.0,130.0,-1.96%,0.0,260.0,65.0
1686.0,KODEX 차이나메타버스액티브,8570.0,105.0,-1.21%,0.0,292.0,64.0
1687.0,WOORI 미국S&P우주항공&디펜스,9170.0,210.0,-2.24%,0.0,132.0,64.0
1688.0,KBSTAR KRX300레버리지,9155.0,340.0,-3.58%,0.0,1482.0,64.0
1689.0,HANARO 원자력iSelect,8545.0,430.0,-4.79%,0.0,12285.0,64.0
1690.0,ARIRANG KS밸류가중TR,12815.0,185.0,-1.42%,0.0,108.0,64.0
1691.0,KODEX Fn웹툰&드라마,4260.0,145.0,-3.29%,0.0,5587.0,64.0
1692.0,ACE 스마트퀄리티,12750.0,135.0,-1.05%,0.0,27.0,64.0
1693.0,KODEX Fn멀티팩터,10625.0,0.0,0.00%,0.0,0.0,64.0
1694.0,현대비앤지스틸우,57900.0,700.0,-1.19%,5000.0,210.0,64.0
1695.0,ARIRANG K-유니콘투자기업액티브,8460.0,50.0,-0.59%,0.0,15.0,63.0
1696.0,UNICORN R&D 액티브,9045.0,225.0,-2.43%,0.0,5.0,63.0
1697.0,깨끗한나라우,17250.0,450.0,-2.54%,1000.0,243.0,63.0
1698.0,ACE 스마트로우볼,12625.0,95.0,-0.75%,0.0,20.0,63.0
1699.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),9705.0,195.0,-1.97%,0.0,3069.0,63.0
1700.0,TIGER KTOP30,7395.0,125.0,-1.66%,0.0,311.0,63.0
1701.0,HANARO Fn조선해운,8965.0,285.0,-3.08%,0.0,18176.0,63.0
1702.0,대신 2X 철광석 선물 ETN(H),6270.0,270.0,-4.13%,0.0,2562.0,63.0
1703.0,신한 레버리지 10년 국채선물 ETN,8950.0,135.0,+1.53%,0.0,808.0,63.0
1704.0,서울식품우,2815.0,80.0,-2.76%,100.0,2920.0,63.0
1705.0,ACE 스마트하이베타,10425.0,145.0,-1.37%,0.0,20.0,63.0
1706.0,JW중외제약우,34200.0,500.0,-1.44%,2500.0,244.0,62.0
1707.0,마이다스 KoreaStock중소형액티브,16660.0,310.0,-1.83%,0.0,34.0,62.0
1708.0,QV 인버스 레버리지 S&P500 ETN,3115.0,80.0,+2.64%,0.0,2404.0,62.0
